CUST_ID,risk_score_trackB
SYN_173836,0.42845863
SYN_173838,0.16956942
SYN_173857,0.47087643
SYN_173867,0.39924586
SYN_173888,0.1896622
SYN_173904,0.21463028
SYN_173911,0.056692515
SYN_173914,0.15860258
SYN_173928,0.12392059
SYN_173949,0.75457853
SYN_173951,0.51676524
SYN_173968,0.52199817
SYN_173975,0.14453393
SYN_173976,0.4531128
SYN_173987,0.67538506
SYN_173989,0.4708579
SYN_174004,0.51772684
SYN_174010,0.037884902
SYN_174014,0.17466539
SYN_174018,0.13962373
SYN_174020,0.47837827
SYN_174023,0.12451335
SYN_174033,0.48767477
SYN_174040,0.3670775
SYN_174045,0.3903697
SYN_174052,0.087465174
SYN_174067,0.3483118
SYN_174093,0.50928503
SYN_174095,0.6584179
SYN_174100,0.3104958
SYN_174104,0.29595563
SYN_174116,0.6339595
SYN_174121,0.5991476
SYN_174138,0.41045088
SYN_174144,0.47610834
SYN_174149,0.27118218
SYN_174156,0.5997893
SYN_174168,0.20618235
SYN_174172,0.44818574
SYN_174174,0.25487414
SYN_174183,0.5313895
SYN_174184,0.3153773
SYN_174193,0.24253173
SYN_174194,0.21620837
SYN_174211,0.15880583
SYN_174234,0.12665468
SYN_174247,0.26195005
SYN_174249,0.21684274
SYN_174270,0.26378345
SYN_174276,0.70391536
SYN_174277,0.072047494
SYN_174278,0.32222506
SYN_174279,0.20045552
SYN_174285,0.4175152
SYN_174295,0.44505364
SYN_174316,0.45153177
SYN_174318,0.45115563
SYN_174321,0.2556311
SYN_174327,0.28341144
SYN_174335,0.31626722
SYN_174342,0.53696465
SYN_174345,0.19669124
SYN_174346,0.44406047
SYN_174362,0.67558795
SYN_174363,0.49071643
SYN_174367,0.22915152
SYN_174372,0.31224066
SYN_174387,0.44993433
SYN_174390,0.7559898
SYN_174394,0.42333516
SYN_174397,0.28627682
SYN_174399,0.12916669
SYN_174411,0.20388344
SYN_174442,0.2480267
SYN_174451,0.48893335
SYN_174462,0.13979252
SYN_174463,0.39686286
SYN_174470,0.6750909
SYN_174475,0.5630981
SYN_174482,0.6577739
SYN_174485,0.47890854
SYN_174495,0.28506267
SYN_174506,0.14900982
SYN_174530,0.45755976
SYN_174545,0.30101007
SYN_174593,0.40638983
SYN_174603,0.12835042
SYN_174615,0.14231987
SYN_174620,0.087320685
SYN_174621,0.29117545
SYN_174643,0.19777972
SYN_174648,0.30212876
SYN_174650,0.6018683
SYN_174658,0.29519358
SYN_174667,0.47442487
SYN_174670,0.07834409
SYN_174699,0.37882572
SYN_174702,0.4601124
SYN_174716,0.5978321
SYN_174719,0.71871424
SYN_174723,0.5050636
SYN_174728,0.27434
SYN_174741,0.5673466
SYN_174755,0.23880929
SYN_174770,0.33823767
SYN_174773,0.30344623
SYN_174779,0.32372603
SYN_174780,0.24022403
SYN_174787,0.207228
SYN_174788,0.53216803
SYN_174806,0.61418486
SYN_174808,0.3288716
SYN_174822,0.4442252
SYN_174823,0.34526995
SYN_174828,0.4146353
SYN_174831,0.37850678
SYN_174835,0.43891057
SYN_174874,0.46648088
SYN_174879,0.21820156
SYN_174884,0.5031547
SYN_174893,0.5879122
SYN_174903,0.3482596
SYN_174907,0.53884554
SYN_174911,0.4007464
SYN_174923,0.5755553
SYN_174961,0.41247094
SYN_174970,0.19638844
SYN_174983,0.42666206
SYN_174985,0.23791897
SYN_174989,0.26375955
SYN_175003,0.40293124
SYN_175011,0.379664
SYN_175013,0.19952255
SYN_175027,0.7598674
SYN_175040,0.41976067
SYN_175041,0.27704486
SYN_175053,0.49384388
SYN_175075,0.519276
SYN_175076,0.6424969
SYN_175077,0.60940605
SYN_175083,0.25783914
SYN_175097,0.24671273
SYN_175098,0.59710866
SYN_175104,0.44745114
SYN_175111,0.33546296
SYN_175112,0.36518744
SYN_175116,0.18196933
SYN_175128,0.17925002
SYN_175137,0.63446784
SYN_175146,0.34182373
SYN_175147,0.5988423
SYN_175156,0.40275612
SYN_175159,0.37213826
SYN_175177,0.38741973
SYN_175184,0.2812012
SYN_175186,0.29128063
SYN_175187,0.38658398
SYN_175188,0.5847145
SYN_175191,0.41905737
SYN_175192,0.52758056
SYN_175193,0.32040742
SYN_175199,0.4531793
SYN_175200,0.31135893
SYN_175218,0.27626148
SYN_175231,0.7490343
SYN_175237,0.6005476
SYN_175244,0.15433688
SYN_175255,0.63206935
SYN_175257,0.53260285
SYN_175261,0.54523927
SYN_175269,0.26702225
SYN_175274,0.035974357
SYN_175275,0.45552245
SYN_175277,0.8901583
SYN_175280,0.42494968
SYN_175282,0.45591772
SYN_175284,0.122988604
SYN_175285,0.25152266
SYN_175290,0.846083
SYN_175300,0.41876745
SYN_175305,0.1945942
SYN_175329,0.4680354
SYN_175345,0.24470806
SYN_175357,0.193498
SYN_175359,0.26859683
SYN_175387,0.24824989
SYN_175392,0.61569005
SYN_175407,0.56651443
SYN_175419,0.37508962
SYN_175445,0.17696854
SYN_175459,0.64697987
SYN_175466,0.43936446
SYN_175500,0.510911
SYN_175502,0.71063256
SYN_175505,0.34691244
SYN_175506,0.32512796
SYN_175508,0.34536552
SYN_175545,0.26967686
SYN_175559,0.31019402
SYN_175563,0.20912963
SYN_175570,0.24360926
SYN_175573,0.818906
SYN_175576,0.4577784
SYN_175589,0.71091425
SYN_175594,0.60751146
SYN_175604,0.19192325
SYN_175617,0.37474188
SYN_175624,0.33987162
SYN_175625,0.42360237
SYN_175629,0.44885567
SYN_175634,0.41559932
SYN_175637,0.3881547
SYN_175638,0.5220572
SYN_175648,0.6447896
SYN_175658,0.4572828
SYN_175660,0.18285623
SYN_175662,0.7282909
SYN_175664,0.32325867
SYN_175667,0.54718107
SYN_175671,0.44757488
SYN_175698,0.38039136
SYN_175705,0.36849222
SYN_175708,0.3360781
SYN_175715,0.5699678
SYN_175725,0.27774373
SYN_175727,0.2606239
SYN_175734,0.44036883
SYN_175736,0.08523067
SYN_175737,0.23572654
SYN_175749,0.41615075
SYN_175753,0.30110568
SYN_175755,0.36258742
SYN_175758,0.36848336
SYN_175762,0.09994842
SYN_175763,0.22115189
SYN_175775,0.633451
SYN_175779,0.22856572
SYN_175790,0.7807309
SYN_175799,0.4271904
SYN_175802,0.5486549
SYN_175804,0.44299385
SYN_175808,0.3142104
SYN_175809,0.33911788
SYN_175811,0.4380486
SYN_175814,0.34530842
SYN_175815,0.119447656
SYN_175827,0.30081633
SYN_175850,0.15881586
SYN_175858,0.3521411
SYN_175863,0.38981655
SYN_175865,0.24969305
SYN_175871,0.29109177
SYN_175876,0.4646062
SYN_175893,0.77453226
SYN_175894,0.30422068
SYN_175896,0.52129436
SYN_175903,0.76101756
SYN_175911,0.14050297
SYN_175913,0.52359223
SYN_175914,0.7002654
SYN_175915,0.22750251
SYN_175922,0.25693613
SYN_175927,0.7513231
SYN_175930,0.44615328
SYN_175936,0.33949363
SYN_175946,0.31223512
SYN_175966,0.387185
SYN_175976,0.14068282
SYN_175978,0.22519934
SYN_175986,0.29739425
SYN_175987,0.23293506
SYN_175989,0.3580201
SYN_176007,0.3018881
SYN_176008,0.102680355
SYN_176014,0.3763287
SYN_176016,0.4653243
SYN_176031,0.46810457
SYN_176033,0.27297673
SYN_176049,0.54763275
SYN_176064,0.5470169
SYN_176070,0.4810839
SYN_176076,0.10361679
SYN_176078,0.4564314
SYN_176100,0.34553748
SYN_176109,0.6689177
SYN_176121,0.4627771
SYN_176123,0.5398214
SYN_176130,0.40972084
SYN_176140,0.114367485
SYN_176149,0.37800387
SYN_176157,0.38676053
SYN_176160,0.08984265
SYN_176163,0.2987747
SYN_176164,0.26773342
SYN_176168,0.43399385
SYN_176170,0.42126027
SYN_176184,0.335691
SYN_176214,0.41283426
SYN_176240,0.20163251
SYN_176244,0.33309495
SYN_176262,0.5681075
SYN_176277,0.40603128
SYN_176282,0.2078149
SYN_176291,0.29929993
SYN_176293,0.6511226
SYN_176303,0.15019535
SYN_176306,0.21151355
SYN_176315,0.13672917
SYN_176318,0.79925257
SYN_176319,0.22776932
SYN_176322,0.36081502
SYN_176327,0.5181506
SYN_176367,0.21836378
SYN_176375,0.24673694
SYN_176382,0.4122978
SYN_176386,0.055071715
SYN_176408,0.42354432
SYN_176434,0.2684009
SYN_176442,0.4597973
SYN_176453,0.389111
SYN_176463,0.37199575
SYN_176465,0.3664009
SYN_176466,0.7908801
SYN_176474,0.48417607
SYN_176507,0.41777292
SYN_176522,0.7246025
SYN_176526,0.4275013
SYN_176536,0.25442696
SYN_176538,0.32568356
SYN_176545,0.15862766
SYN_176560,0.3640695
SYN_176561,0.17369714
SYN_176563,0.26129702
SYN_176564,0.5855208
SYN_176569,0.3837638
SYN_176572,0.1358071
SYN_176586,0.43138263
SYN_176587,0.44895607
SYN_176608,0.42461726
SYN_176612,0.63425136
SYN_176621,0.71845037
SYN_176623,0.79861474
SYN_176643,0.5057851
SYN_176645,0.09098131
SYN_176652,0.3080754
SYN_176655,0.7298637
SYN_176660,0.46942952
SYN_176667,0.29964858
SYN_176675,0.40952033
SYN_176678,0.51714414
SYN_176688,0.33707213
SYN_176694,0.40380466
SYN_176701,0.65997756
SYN_176704,0.64589256
SYN_176706,0.26237306
SYN_176711,0.33151442
SYN_176718,0.23577069
SYN_176748,0.5271199
SYN_176755,0.27571967
SYN_176774,0.26973858
SYN_176780,0.25398237
SYN_176784,0.27251342
SYN_176791,0.3627045
SYN_176792,0.5029892
SYN_176800,0.21815588
SYN_176803,0.5725831
SYN_176831,0.55366415
SYN_176832,0.52494645
SYN_176842,0.46813983
SYN_176843,0.4887401
SYN_176858,0.17607258
SYN_176873,0.1601922
SYN_176886,0.159098
SYN_176906,0.31397757
SYN_176908,0.34001842
SYN_176919,0.21092625
SYN_176920,0.45162725
SYN_176922,0.7369157
SYN_176941,0.4403279
SYN_176947,0.41815552
SYN_176953,0.3020999
SYN_176975,0.3848934
SYN_176976,0.1268271
SYN_176982,0.29868585
SYN_176996,0.38503507
SYN_176997,0.5727481
SYN_177000,0.35657525
SYN_177006,0.39585307
SYN_177019,0.23693329
SYN_177035,0.45388538
SYN_177051,0.45499668
SYN_177055,0.40853772
SYN_177065,0.3862818
SYN_177072,0.29435635
SYN_177075,0.44793013
SYN_177081,0.26142937
SYN_177092,0.544326
SYN_177097,0.34918535
SYN_177107,0.316733
SYN_177139,0.47187507
SYN_177143,0.4145762
SYN_177145,0.25776526
SYN_177156,0.39499745
SYN_177157,0.59525627
SYN_177166,0.1750287
SYN_177183,0.54030925
SYN_177188,0.48321286
SYN_177201,0.3456743
SYN_177204,0.40554342
SYN_177207,0.14106512
SYN_177211,0.34958732
SYN_177238,0.28766096
SYN_177239,0.3125585
SYN_177245,0.21994129
SYN_177247,0.23543581
SYN_177250,0.4043986
SYN_177255,0.35219923
SYN_177262,0.39726132
SYN_177272,0.1696297
SYN_177289,0.064630866
SYN_177298,0.361741
SYN_177300,0.30961326
SYN_177302,0.5278254
SYN_177308,0.45438161
SYN_177315,0.21630944
SYN_177318,0.4376096
SYN_177321,0.5883314
SYN_177336,0.74736506
SYN_177344,0.070902914
SYN_177345,0.31536818
SYN_177349,0.4369481
SYN_177365,0.27177194
SYN_177378,0.71256024
SYN_177380,0.09667562
SYN_177385,0.16763528
SYN_177388,0.3170538
SYN_177390,0.29329392
SYN_177395,0.53662163
SYN_177397,0.82520914
SYN_177399,0.2848365
SYN_177424,0.27744716
SYN_177447,0.26234978
SYN_177460,0.14684902
SYN_177465,0.4531614
SYN_177477,0.10039631
SYN_177487,0.19402592
SYN_177493,0.2770369
SYN_177506,0.4699789
SYN_177509,0.25479543
SYN_177514,0.5105735
SYN_177515,0.1957331
SYN_177533,0.49395597
SYN_177558,0.6054318
SYN_177559,0.22455429
SYN_177561,0.5915912
SYN_177562,0.49735084
SYN_177575,0.269501
SYN_177589,0.55951613
SYN_177593,0.37140688
SYN_177600,0.049467117
SYN_177601,0.26227486
SYN_177603,0.16519268
SYN_177606,0.45076022
SYN_177614,0.30631298
SYN_177616,0.59259737
SYN_177619,0.32108834
SYN_177632,0.26374677
SYN_177633,0.20448798
SYN_177635,0.6279088
SYN_177643,0.16434762
SYN_177644,0.6068216
SYN_177646,0.29688543
SYN_177651,0.57301694
SYN_177658,0.5482841
SYN_177659,0.23634557
SYN_177665,0.3018845
SYN_177666,0.39139223
SYN_177669,0.32044685
SYN_177676,0.45583835
SYN_177702,0.49494162
SYN_177703,0.40869278
SYN_177709,0.41588992
SYN_177714,0.48175988
SYN_177716,0.2684951
SYN_177737,0.24866629
SYN_177738,0.67462814
SYN_177745,0.59980553
SYN_177754,0.25793386
SYN_177767,0.6476875
SYN_177769,0.5397863
SYN_177771,0.15494634
SYN_177779,0.16864166
SYN_177784,0.5914592
SYN_177786,0.42576554
SYN_177793,0.27031246
SYN_177805,0.48020318
SYN_177811,0.14144084
SYN_177812,0.30611408
SYN_177813,0.26300162
SYN_177814,0.38871017
SYN_177820,0.5217494
SYN_177821,0.26298454
SYN_177828,0.5529784
SYN_177833,0.78244984
SYN_177834,0.5040643
SYN_177836,0.39232582
SYN_177841,0.20030472
SYN_177843,0.43714663
SYN_177851,0.68375975
SYN_177856,0.17795298
SYN_177861,0.7226103
SYN_177869,0.070649974
SYN_177870,0.31116173
SYN_177872,0.5180663
SYN_177877,0.06380625
SYN_177880,0.41273022
SYN_177884,0.6154
SYN_177888,0.04977181
SYN_177906,0.64471567
SYN_177907,0.5119563
SYN_177921,0.4319496
SYN_177922,0.16053772
SYN_177924,0.47894913
SYN_177927,0.6487657
SYN_177928,0.38976747
SYN_177929,0.30457172
SYN_177941,0.61198866
SYN_177943,0.2859224
SYN_177949,0.1840697
SYN_177959,0.15598111
SYN_177966,0.26123324
SYN_177977,0.46359968
SYN_177986,0.50222176
SYN_177987,0.33412436
SYN_178004,0.28017652
SYN_178005,0.2548625
SYN_178006,0.36218005
SYN_178019,0.45023522
SYN_178025,0.56887156
SYN_178027,0.5381563
SYN_178028,0.48092902
SYN_178032,0.3200024
SYN_178033,0.17026152
SYN_178034,0.35553333
SYN_178035,0.26003033
SYN_178040,0.17912593
SYN_178041,0.3191913
SYN_178045,0.13240844
SYN_178047,0.22275229
SYN_178052,0.28852892
SYN_178058,0.15813693
SYN_178060,0.0946694
SYN_178061,0.5334656
SYN_178064,0.11675831
SYN_178084,0.38552374
SYN_178089,0.55274975
SYN_178100,0.22445503
SYN_178121,0.6563251
SYN_178128,0.18234424
SYN_178138,0.5657715
SYN_178141,0.82950974
SYN_178143,0.78019214
SYN_178146,0.41143677
SYN_178158,0.22357921
SYN_178159,0.52008605
SYN_178163,0.29929793
SYN_178165,0.25178885
SYN_178168,0.40091032
SYN_178169,0.20494235
SYN_178171,0.46367604
SYN_178172,0.51145154
SYN_178180,0.36511335
SYN_178193,0.35776922
SYN_178196,0.34217784
SYN_178204,0.061856367
SYN_178206,0.21238658
SYN_178228,0.22277933
SYN_178235,0.20578544
SYN_178237,0.2716145
SYN_178243,0.49049494
SYN_178247,0.5937883
SYN_178263,0.32315513
SYN_178282,0.53229064
SYN_178299,0.37651685
SYN_178303,0.4109886
SYN_178304,0.1330338
SYN_178312,0.7562273
SYN_178331,0.35414037
SYN_178339,0.4360162
SYN_178341,0.1343726
SYN_178385,0.32568467
SYN_178393,0.38057947
SYN_178400,0.57733154
SYN_178402,0.4135066
SYN_178408,0.53874123
SYN_178409,0.24450772
SYN_178411,0.14122102
SYN_178429,0.1795447
SYN_178430,0.09996363
SYN_178432,0.3185558
SYN_178436,0.27423865
SYN_178442,0.2991858
SYN_178463,0.23613806
SYN_178468,0.22495322
SYN_178469,0.37036145
SYN_178483,0.56036925
SYN_178490,0.19257121
SYN_178495,0.45918608
SYN_178517,0.33687913
SYN_178536,0.22406687
SYN_178548,0.4413995
SYN_178549,0.18144183
SYN_178553,0.43035588
SYN_178571,0.20452425
SYN_178573,0.4494471
SYN_178580,0.38008982
SYN_178605,0.57554674
SYN_178612,0.11442759
SYN_178614,0.07205927
SYN_178615,0.3469861
SYN_178626,0.13209377
SYN_178631,0.17241195
SYN_178647,0.43122151
SYN_178652,0.6150537
SYN_178659,0.08888629
SYN_178663,0.5539338
SYN_178665,0.33279833
SYN_178680,0.52625376
SYN_178694,0.15634175
SYN_178695,0.29463658
SYN_178700,0.7066113
SYN_178704,0.48362684
SYN_178716,0.1346839
SYN_178720,0.21529417
SYN_178723,0.39780945
SYN_178725,0.7877745
SYN_178727,0.6117145
SYN_178735,0.558914
SYN_178742,0.38428205
SYN_178745,0.26233342
SYN_178746,0.41979626
SYN_178752,0.29380783
SYN_178753,0.13969725
SYN_178761,0.32408282
SYN_178764,0.45198858
SYN_178765,0.7022338
SYN_178769,0.51762545
SYN_178772,0.541968
SYN_178777,0.55681384
SYN_178781,0.40200663
SYN_178800,0.3160656
SYN_178814,0.40040055
SYN_178816,0.35696727
SYN_178819,0.24394724
SYN_178831,0.70934415
SYN_178851,0.46666244
SYN_178862,0.46304733
SYN_178865,0.5936491
SYN_178868,0.80321085
SYN_178879,0.12458001
SYN_178893,0.43498322
SYN_178895,0.14553894
SYN_178897,0.3297436
SYN_178898,0.29833135
SYN_178912,0.20890644
SYN_178913,0.31935978
SYN_178914,0.4769063
SYN_178917,0.38250268
SYN_178921,0.3872583
SYN_178924,0.33977756
SYN_178938,0.49993157
SYN_178949,0.21334371
SYN_178950,0.35161525
SYN_178953,0.43695518
SYN_178974,0.22679244
SYN_178979,0.2896558
SYN_178987,0.54231197
SYN_178999,0.28907448
SYN_179001,0.3016142
SYN_179015,0.27807468
SYN_179018,0.26487905
SYN_179022,0.20610198
SYN_179025,0.3458005
SYN_179031,0.40006176
SYN_179049,0.41151983
SYN_179057,0.3765872
SYN_179076,0.25538012
SYN_179080,0.51281726
SYN_179082,0.5990327
SYN_179098,0.1676717
SYN_179102,0.3930222
SYN_179103,0.37919438
SYN_179137,0.2391392
SYN_179141,0.30346313
SYN_179174,0.15747583
SYN_179178,0.44191927
SYN_179181,0.47264344
SYN_179188,0.5939734
SYN_179193,0.3984112
SYN_179206,0.18640655
SYN_179209,0.34574586
SYN_179224,0.4981702
SYN_179226,0.19108145
SYN_179227,0.1001222
SYN_179228,0.1559535
SYN_179229,0.43324834
SYN_179234,0.35741994
SYN_179262,0.421587
SYN_179263,0.047987416
SYN_179264,0.36055365
SYN_179265,0.6989851
SYN_179302,0.39464876
SYN_179322,0.70620984
SYN_179328,0.31700945
SYN_179335,0.37326667
SYN_179343,0.09568791
SYN_179354,0.3277766
SYN_179356,0.5663643
SYN_179385,0.2878824
SYN_179401,0.42537916
SYN_179413,0.124528006
SYN_179419,0.27924415
SYN_179427,0.52948517
SYN_179432,0.23430824
SYN_179434,0.20088942
SYN_179441,0.4674637
SYN_179447,0.2044978
SYN_179450,0.46968195
SYN_179453,0.44757882
SYN_179468,0.46694234
SYN_179492,0.28118995
SYN_179493,0.5720957
SYN_179497,0.53580326
SYN_179501,0.49238607
SYN_179513,0.7875426
SYN_179523,0.56672096
SYN_179536,0.20388919
SYN_179539,0.3024341
SYN_179542,0.2693491
SYN_179556,0.80827755
SYN_179564,0.17679363
SYN_179568,0.3537596
SYN_179606,0.21794316
SYN_179617,0.25025147
SYN_179621,0.58088917
SYN_179624,0.3536908
SYN_179631,0.4285354
SYN_179640,0.20344234
SYN_179645,0.20412725
SYN_179646,0.32989278
SYN_179654,0.36617008
SYN_179665,0.68285763
SYN_179666,0.20840521
SYN_179679,0.2886645
SYN_179685,0.18435435
SYN_179691,0.540128
SYN_179702,0.4677029
SYN_179717,0.73857963
SYN_179721,0.32077205
SYN_179723,0.6864365
SYN_179726,0.15105078
SYN_179740,0.5303227
SYN_179745,0.5642852
SYN_179753,0.4750081
SYN_179757,0.4813625
SYN_179762,0.38694125
SYN_179767,0.5472572
SYN_179773,0.4579526
SYN_179777,0.68201816
SYN_179783,0.23692569
SYN_179784,0.10449118
SYN_179789,0.29484218
SYN_179804,0.38268873
SYN_179811,0.3981035
SYN_179816,0.33205444
SYN_179819,0.54370254
SYN_179820,0.1430001
SYN_179822,0.23105696
SYN_179843,0.17760175
SYN_179845,0.43318346
SYN_179852,0.51848376
SYN_179856,0.43144694
SYN_179861,0.56992424
SYN_179863,0.24684449
SYN_179873,0.56585646
SYN_179880,0.33950764
SYN_179883,0.39917275
SYN_179884,0.38500318
SYN_179889,0.18472272
SYN_179899,0.38644645
SYN_179906,0.1525085
SYN_179920,0.3630297
SYN_179924,0.5040607
SYN_179929,0.26153925
SYN_179933,0.23515339
SYN_179944,0.35144076
SYN_179960,0.72579247
SYN_179967,0.3082653
SYN_179970,0.30722493
SYN_179971,0.35334018
SYN_179985,0.77328664
SYN_179989,0.17903621
SYN_179995,0.4275397
SYN_179998,0.5792083
SYN_180002,0.07292369
SYN_180006,0.15264897
SYN_180022,0.3760934
SYN_180025,0.44703433
SYN_180043,0.2537877
SYN_180044,0.512847
SYN_180045,0.58533335
SYN_180046,0.4249707
SYN_180052,0.3836756
SYN_180067,0.25163707
SYN_180075,0.23476058
SYN_180089,0.3787331
SYN_180096,0.42341483
SYN_180112,0.46416926
SYN_180117,0.15341975
SYN_180123,0.35539895
SYN_180125,0.55462515
SYN_180126,0.3195102
SYN_180130,0.62256056
SYN_180138,0.5642079
SYN_180139,0.4731381
SYN_180140,0.7016212
SYN_180143,0.29362413
SYN_180157,0.36889502
SYN_180161,0.37558505
SYN_180162,0.18635732
SYN_180163,0.07038022
SYN_180165,0.32221717
SYN_180171,0.31757846
SYN_180172,0.3363605
SYN_180180,0.4519465
SYN_180186,0.4070483
SYN_180187,0.35592282
SYN_180192,0.57609016
SYN_180197,0.50867647
SYN_180209,0.20529926
SYN_180215,0.6224317
SYN_180216,0.6082159
SYN_180221,0.3197673
SYN_180238,0.5633793
SYN_180243,0.32558718
SYN_180247,0.3366464
SYN_180252,0.7780878
SYN_180260,0.4238312
SYN_180280,0.35959315
SYN_180282,0.484164
SYN_180285,0.6926465
SYN_180292,0.118888944
SYN_180301,0.2777779
SYN_180311,0.25648448
SYN_180313,0.6349346
SYN_180317,0.22049947
SYN_180333,0.30642915
SYN_180335,0.115433455
SYN_180337,0.20235896
SYN_180342,0.25987855
SYN_180345,0.26201525
SYN_180350,0.38282853
SYN_180363,0.45513391
SYN_180367,0.30110174
SYN_180376,0.5420118
SYN_180382,0.20039399
SYN_180391,0.3561626
SYN_180392,0.2919769
SYN_180393,0.22551234
SYN_180397,0.33775073
SYN_180402,0.09747405
SYN_180405,0.27450556
SYN_180410,0.68882716
SYN_180414,0.284703
SYN_180429,0.35767803
SYN_180433,0.33082232
SYN_180439,0.55431783
SYN_180443,0.6208994
SYN_180464,0.46990475
SYN_180469,0.27311915
SYN_180476,0.28423718
SYN_180477,0.3372809
SYN_180485,0.34216216
SYN_180491,0.21232656
SYN_180499,0.2956706
SYN_180514,0.6518532
SYN_180519,0.3756985
SYN_180520,0.22767958
SYN_180521,0.26237196
SYN_180522,0.3125439
SYN_180525,0.10631101
SYN_180529,0.32328025
SYN_180546,0.5489802
SYN_180550,0.479303
SYN_180560,0.31756425
SYN_180566,0.504482
SYN_180570,0.288421
SYN_180582,0.534724
SYN_180583,0.41553205
SYN_180584,0.3369073
SYN_180586,0.5709262
SYN_180587,0.42541522
SYN_180588,0.3645084
SYN_180596,0.32561162
SYN_180599,0.56741726
SYN_180604,0.21671584
SYN_180624,0.3299454
SYN_180625,0.127663
SYN_180636,0.377499
SYN_180641,0.39235428
SYN_180646,0.8500137
SYN_180658,0.52909255
SYN_180673,0.26920912
SYN_180686,0.22772636
SYN_180689,0.32189536
SYN_180691,0.09074101
SYN_180707,0.5979079
SYN_180709,0.5824712
SYN_180713,0.38003284
SYN_180722,0.06307658
SYN_180727,0.39408833
SYN_180731,0.62962985
SYN_180743,0.6931595
SYN_180755,0.45689383
SYN_180757,0.19633457
SYN_180762,0.13922402
SYN_180763,0.252933
SYN_180768,0.36665064
SYN_180773,0.23974125
SYN_180777,0.36507612
SYN_180781,0.4740781
SYN_180787,0.1922423
SYN_180792,0.62581456
SYN_180801,0.17861138
SYN_180821,0.23695652
SYN_180838,0.4439755
SYN_180842,0.1944531
SYN_180848,0.39519373
SYN_180851,0.5001174
SYN_180855,0.3455877
SYN_180864,0.7931509
SYN_180865,0.45612472
SYN_180866,0.6403273
SYN_180870,0.13105115
SYN_180894,0.606775
SYN_180895,0.2026044
SYN_180902,0.18898769
SYN_180911,0.3501088
SYN_180912,0.31368053
SYN_180913,0.3187264
SYN_180924,0.14889142
SYN_180931,0.22837183
SYN_180933,0.81413347
SYN_180936,0.4047926
SYN_180942,0.7627312
SYN_180962,0.30305082
SYN_180969,0.18405467
SYN_180977,0.29965922
SYN_180986,0.2956973
SYN_180988,0.30174467
SYN_180990,0.16378875
SYN_180997,0.44072953
SYN_180999,0.56908184
SYN_181002,0.167766
SYN_181018,0.22622389
SYN_181021,0.23423138
SYN_181025,0.4219823
SYN_181027,0.45323837
SYN_181028,0.3240362
SYN_181043,0.41435766
SYN_181050,0.08789733
SYN_181055,0.46805626
SYN_181057,0.28023785
SYN_181085,0.41538924
SYN_181091,0.38927788
SYN_181093,0.28829297
SYN_181094,0.086958066
SYN_181103,0.59691024
SYN_181106,0.308991
SYN_181113,0.4968389
SYN_181123,0.4169405
SYN_181126,0.45007288
SYN_181127,0.4576629
SYN_181129,0.59370303
SYN_181135,0.28313094
SYN_181138,0.3642218
SYN_181141,0.3396256
SYN_181149,0.30891636
SYN_181157,0.49092615
SYN_181167,0.39289293
SYN_181168,0.06731521
SYN_181181,0.4340463
SYN_181189,0.4713175
SYN_181202,0.33268192
SYN_181209,0.5659687
SYN_181215,0.38899618
SYN_181216,0.500423
SYN_181228,0.36189997
SYN_181244,0.32844704
SYN_181245,0.59936893
SYN_181253,0.47077712
SYN_181257,0.61776876
SYN_181259,0.80586416
SYN_181261,0.30314094
SYN_181269,0.45604587
SYN_181270,0.5357204
SYN_181272,0.47113606
SYN_181280,0.2381807
SYN_181282,0.4683451
SYN_181284,0.23809633
SYN_181285,0.44996127
SYN_181292,0.18180203
SYN_181303,0.29928538
SYN_181312,0.22417738
SYN_181313,0.2733267
SYN_181317,0.34359646
SYN_181326,0.16241871
SYN_181330,0.16327669
SYN_181331,0.32298753
SYN_181338,0.550069
SYN_181349,0.20155838
SYN_181350,0.5179501
SYN_181357,0.21731086
SYN_181371,0.28979343
SYN_181373,0.34149307
SYN_181375,0.35014322
SYN_181377,0.2589997
SYN_181386,0.24908526
SYN_181396,0.17402384
SYN_181398,0.66150045
SYN_181401,0.09196915
SYN_181417,0.12234004
SYN_181443,0.53559923
SYN_181456,0.38961923
SYN_181463,0.20826675
SYN_181465,0.20063932
SYN_181508,0.31601638
SYN_181512,0.7078894
SYN_181515,0.47579762
SYN_181526,0.18107653
SYN_181527,0.3719004
SYN_181545,0.3278992
SYN_181553,0.23257843
SYN_181555,0.24042483
SYN_181556,0.35439196
SYN_181569,0.1343521
SYN_181576,0.42404914
SYN_181588,0.6278056
SYN_181590,0.13017838
SYN_181592,0.5398071
SYN_181593,0.352929
SYN_181598,0.3310814
SYN_181601,0.37031472
SYN_181608,0.2753402
SYN_181609,0.13133664
SYN_181611,0.35968408
SYN_181618,0.41574046
SYN_181621,0.39339697
SYN_181624,0.5206706
SYN_181627,0.31334236
SYN_181632,0.39583126
SYN_181645,0.50215465
SYN_181656,0.42366794
SYN_181665,0.5351126
SYN_181675,0.31169716
SYN_181693,0.70085937
SYN_181695,0.324134
SYN_181696,0.3099918
SYN_181703,0.5196282
SYN_181715,0.23597197
SYN_181727,0.43827105
SYN_181736,0.1861657
SYN_181742,0.45474342
SYN_181744,0.46037358
SYN_181755,0.5565891
SYN_181762,0.46113792
SYN_181780,0.5088782
SYN_181790,0.51747274
